"#id ","Name ","Location ","Written By ","Description ","Parsed Text ","Number of Pages ","Card ","Comments ","","aNewClue1","","","","","","","","","","","","","","",""
"","","","","","","","","","","theWill3","In addition, it is my fervent desire that the GALLERY, along with all the artwork contained within be bestowed upon the <size=5>Reddington Museum of Art</size>, including the sculptures, exhibits and the entire collection of drawings by Christopher Manson, comprised of four pieces entitled Think, Ponder, Realize, and Ruminate<size=1> </size>. This generous donation shall be made one year hence, following the date of my earthly departure <i>(when it will be removed from Mount Holly’s draft pool.)\r</i>\n\r\n\n\nMoreover, to the <size=5>Grand Cathedral of Eraja</size>, I bequeath eight stone statues, sculpted in the likeness of the eight Ajeran Angels: Orinda, Lydia, Rynna, Joya, Dauja, Veia, Mila, and Draxus. These sculpted figures have been in the Sinclair tomb for multiple generations, and, even though there has been much debate over their natural numeric order, they have nevertheless remained steadfast in their safeguarding of our family’s secrets. \nI trust they will continue to provide the Cathedral of Eraja \nthat same level of stewardship.\n","1.012658228","","","","","","","","","","","","",""
"","","","","","","","","","","theWill4","I give and bequeath, to my grandnephew, <size=5>Simon P. Jones</size>, son of my dear niece Mary Mathew, all the rest, residue and remainder of my estate, and of my right, title and interest in and to the house and land which I own near Mount Holly as a token of the cordial and affectionate friendship which for nearly a half century his grandmother, Clara Epsen has shown me.\n\n\nThe above provision and bequest is contingent on my aforementioned grandnephew discovering the location of the 46th room of my 45 room estate of Mount Holly. This room among other things of value holds the physical deed to the entire estate as well as many other personal effects and policies of insurance. The location of the room has been kept a secret from all the staff and servants of the manor, but I am confident that any heir worthy of the Sinclair legacy should have no trouble uncovering its whereabouts within a timely manor.\n\n\nShould my grandnephew fail to uncover this room or provide proof of his discovery to the executors of my will then this gift shall lapse and the above clauses <i>(on this page)</i> and provisions pertaining to that clause shall be considered null and void and the rest of my estate shall be disposed of and gifted to the <size=4.5>Orindian Heritage Foundation</size>, under condition that the house be immediately winnowed and sealed with explicit instructions and allowances that the site shall not be reopened until black flags are once again flying over Oris or One Hundred and Ten years have passed since my death, whichever day shall come first.","1.007407407","","","","","","","","","","","","",""
"","","","","","","","","","","theWill5","As one final gift to my grand-nephew, Simon P. Jones, regardless of whether he finds ROOM 46 or not, I leave and bequeath to him the original manuscripts of his mother’s works that were produced here, under the roof of her childhood home. These preliminary draft copies include <i>RED PRINCE</i> which she wrote while visiting the estate during the brightest of her days, and <i>A NEW CLUE</i> which she penned here during the darkest.\n\nI hope that in due time and in <b>the natural order of things</b>, you will come to be content, as I have, with what little of herself she left us.\n\n\n\n\nIN WITNESS WHEREOF, I have hereunto set my hand this 18th day of March, Nineteen Hundred and Ninety-three,","0.984","","","","","","","","","","","","",""
"","","","","","","","","","","theWillB1","I, Auravei of Mount Holly, architect, mother, and reluctant baroness, being weak of body but of perfect mind and memory, thanks be to Orinda, do make and ordain this document my last will and testament;  As I commit my final wishes to paper, may it be done so in the tapestry and color of my life's work. May it be written under the tree of creativity and in the shade of truth that has sheltered my loved ones from the villainy of country and countrymen. In that same spirit of defiance, I hereby revoke all wills and codicils heretofore printed on common hueless parchment.\n\nI, first, being somewhat religious, give my soul to Rynna, my ashes to Veia, and my remainder to man - as will be detailed in the pages and clauses that follow this foolishly superstitious passage.\n\n","0.932885906","","","","","","","","","","","","",""
"","","","","","","","","","","theWillB2","In the second order, should my husband, Baron Tomas Sinclair, survive me, I grant to him his choice of sentimental keepsake he may wish to retain in remembrance of me. As our union was never founded on material dependency, I make no provision for his future, nor for my eldest son, Herbert S. Sinclair, as he will, in due course, inherit his father’s titles, enterprises and fortune. However, the estate of Mount Holly, its many floorplans, and storied secrets, are mine and mine alone to grant, and I have neither pledged nor suggested it will be granted to either of my children. (Further details concerning its disposition to follow.)\n\n\n\nI do, in the third order, bestow upon my youngest son, Simon, my library, including its books, manuscripts, and musings. For I have long believed that Simon, much like myself, finds greater delight in the realm of imagination than in the mundane realities of everyday life. I hope he cherishes these books, for within their pages lie doorways to endless worlds of wonder and knowledge.","0.9942857143","","","","","","","","","","","","",""
"","","","","","","","","","","theWillB3","In the fourth order – one that I suspect will intrigue those I leave behind far more than the previous provisions – I hereby bequeath the entirety of the aforementioned estate, Mount Holly, to the individual that discovers the hidden room that contains the blue pages of this document, hence styled <i>The Blue Testament of Auravei</i>. It is my firm belief that the challenge of uncovering this secret far outweighs any other measures of worthiness, and thus, I entrust my beloved home to that deserving successor, without regard to the years that may pass or their familial connection to my descendants who may have incidentally assumed possession of the estate in the interim.\n\nIn the event that any of my relations or future kin are living on the estate when this worthy successor locates <i>The Blue Testament</i>, measures shall be taken to ensure their continued residence, without fear of eviction or forced removal.","1.026490066","","","","","","","","","","","","",""
"","","","","","","","","","","theWillB4","The estate, being of generous size, is more than capable of accommodating multiple parties without inconvenience. It is with the understanding, however, that preparations for eventual relocation should be made, as such leniency will not be afforded to subsequent generations\n\n\nI do hereby constitute and appoint my colleague and fellow practitioner of architecture, Quarteress Alicias Erin of Trinsdale, the exclusive charge and office of executrix of this instrument. If ever the forty-sixth room of my Mount Holly is discovered and <i>The Blue Testament of Auravei</i> be delivered unto her hands, or unto any of her descendants,  I do ordain that they shall bear sole dominion and discretion to override and render null any and all prior arrangements heretofore made in my stead or in the name of my seed. I trust in her, and in the generations that follow her, to fulfill this role faithfully, in steadfast adherence to the wishes laid out in the foregoing pages of this document.\n<size=3>\n\n</size>\n","0.9937888199","","","","","","","","","","","","",""
"","","","","","","","","","","theWillB5","Lastly, I leave a final message to my worthy successor– you, who have reached this final room. You, who unearthed these pages hidden amidst the blueprints, buried beneath cryptic words and the prophecies of the past. You, who have spent countless days wandering the chambers and passageways of your own curiosity. Scouring for clues. Hoping for answers. Striving for that which you knew might forever elude you. To you, for whom satisfaction is a fleeting companion. To you, who stands now at the end of your journey– triumphant, exhausted, and justly proud. To you, I grant that which, in life, I have given to no other:  My esteem.\r\n","0.8503937008","","","","","","","","","","","","",""
"","","","","","","","","","","tombLetter1","open only in the event of my death","1","","","","","","","","","","","","",""
"","","","","","","","","","","tombLetter2","Simon,\nSo here’s where it all ends.\nAt least for me.\n\n    And of all the picturesque places of this grand estate,  I chose this dreary dank dungeon to be laid to rest… And that same dim somber fate fell uponr my father and his father before him who loved the outdoors even more than myself.  They say there is no stronger bond of servitude than tradition. And family tradition? Thrice as strong. These are chains that seldom bend and never break.\n\nAnd I do wonder what plans and prospects of yours will be sacrificed upon the family font of convention. What biography of your own will you forsake to add another page to your father’s memories, or your mother’s or mine.","0.9029850746","","","","","","","","","","","","",""
"","","","","","","","","","","tombLetter3","In our youth, we are gifted with dreams and ambitions. At our death, we are left with realities and regrets.\n\nI think there is no greater sin than to perpetuate tradition that stagnates growth, that strangles purpose, that suffocates dreams.\nWhat point is there to live another's life at the sake of our own?\n\nOh, how I wish to have been buried underneath the great oak, overlooking the plains, the wondrous woods and the worldly mountains. And the wild holly that surrounds that trunk, a perpetual token of sympathy laid across my grave. What dreadful tradition is it that dumped me in this sunless hollow?\n","0.9130434783","","","","","","","","","","","","",""
"","","","","","","","","","","tombLetter4","And if by morbid example this dark crypt makes any impression whatsoever on you.  If reading this letter within these damp halls plants in you a seed of hope.  If these words might grant you strength to bend if not break these chains….\n\nThen would I cherish this tomb more than oak, and sycamore and spruce. More than the wondrous woods and worldly mountains. This cold stone room would become the most cherished place in all our domain. \n\nI would have you raise a shrine upon this spot to commemorate the moment of your liberty. To treat this sepulcher as hallowed ground. To realize that grand gestures can be as effective as they are theatric.","0.9583333333","","","","","","","","","","","","",""
"","","","","","","","","","","tombLetter5","And to, in turn, as recompense for the freedom thus granted you, commit yourself to be buried here. Here, within this mausoleum of dreams, and when the day comes to write your own letter, to inspire the next generation that follows in our footsteps. \n\n   \n             \n               As is tradition,\n\n\n\n","0.8103448276","","","","","","","","","","","","",""
"","","","","","","","","","","vaultLetter","Uncle,\n\nThank you again for all your help. \nI know I could never hope to repay you, but it pains me to know that I wont even have the chance to try.\n\nAt any rate, Im leaving these extra funds behind, as well as the extra passports. It would be too risky if we were searched at the border and the money would raise too many suspicions. \n\nI think we all want a clean start anyway.\n                \n                 I know I do,\n                      \n                        Mary","1.246153846","","","","","","","","","","","","",""
